Tabel 1
Substance;Sector;EDGAR Country Code;Country;Macro-region;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
GWP_100_AR5_GHG;Net;BMU;Bermuda;Latin America and Caribbean;-0,0042339040124572;-0,0042183684769655;-0,0042028329414738;-0,004175644246059;-0,004175644246059;-0,0043115967729597;-0,0043115967729597;-0,0042572223987388;-0,0042300367199328;-0,0042028419913003;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041756502792767;-0,0041484615838618;-0,0040940841930322;-0,0040668954976173;-0,0040125181067877;-0,0039309459873255;-0,0039324904910482;-0,0039324904910482;-0,0039324904910482;-0,0039324904910482;-0,0039324904910482;-0,0000775117639725;-0,0000775117639725;-0,0000775117639725;-0,0000775117639725
GWP_100_AR5_GHG;Net;BOL;Bolivia;Latin America and Caribbean;-39,409685580557;-28,014553562511;-39,361920543268;-16,38132574033;-26,753040755581;-22,407846974414;-11,773904282869;-34,147653383623;-27,225045273122;-21,932871070129;-27,907357721546;-26,119695883412;-11,770624339433;-21,655457468551;99,657810786794;41,78567863363;4,8360482729725;1,6527400742594;63,006921384308;-39,87335464104;204,6186762187;7,2953141787153;-68,56089870079;-75,242330188862;-38,584599933408;-62,235847051526;-1,9950561427315;-17,434520193337;-7,9163086181245;135,55559127243;65,494812876933;30,921936349155;72,241192210547;76,612537824945;140,41528933259
GWP_100_AR5_GHG;Net;BRA;Brazil;Latin America and Caribbean;996,51111456815;1026,9988317066;1012,62909624;1090,5891556507;1016,2255979573;1079,1622296592;1093,3516219232;1064,5630480938;1119,1407766767;1216,2456455019;1284,5153411692;821,34308837329;1308,9115378034;1665,6111613131;1770,9741980304;1388,4432450997;810,62100033436;732,44929607508;299,16211844339;-140,57182427669;326,97812676516;19,038707118517;327,88917385577;252,6210059725;403,15440971402;674,48071601093;654,31850349141;328,0093262773;245,09043123154;269,27369922317;603,20189668751;450,05573270971;510,49046103258;519,14204283161;593,66420913273
GWP_100_AR5_GHG;Net;BRB;Barbados;Latin America and Caribbean;0,0065102911995328;0,0067582938582381;0,0091032748115432;0,016533142317542;0,01629772695205;0,01632876759785;0,013345284029529;0,011371840079241;0,010947137393053;0,013185061202334;0,013472018979385;0,011117077980117;0,011926119703209;0,011268525086935;0,013190915997302;0,014501812386806;0,013873343332776;0,02254554459078;0,019812374303508;0,019939788980036;0,020388986078176;0,022919064889658;0,043661850833544;0,020543716823499;0,019033721550373;0,019704619810344;0,021565156681823;0,021891365216347;0,025498110605867;0,037773427264247;0,02569153849727;0,023665318633324;0,029380297839583;0,02941692752118;0,028854667702147
GWP_100_AR5_GHG;Net;CHL;Chile;Latin America and Caribbean;-42,392545095464;-34,463161124627;-30,80801671956;-35,459976927437;-26,853569221024;-16,784064021308;-22,168480909756;-23,866248199727;-25,063944627297;-5,9211909572617;-20,855601876427;-14,670302607513;-22,0185765134;-26,214639899091;-11,380167114478;1,1438865244518;1,7263244337056;21,534084434167;28,254603427103;16,568718011448;8,2710421234736;23,284503941276;22,335338756112;22,284292230447;29,617106805252;38,753175525776;34,167484328825;65,216132479278;41,79548822858;38,409230753701;33,736626395008;31,47133259343;25,94838506594;40,362839047699;10,985035258581
GWP_100_AR5_GHG;Net;COL;Colombia;Latin America and Caribbean;-12,063505313763;-11,777553187552;-26,849216552051;-22,612537454968;-28,892503337407;-28,624748431467;-28,74154191467;-20,333502748911;-22,427443945571;-18,092262502039;-9,8073618975126;62,267961180621;-36,489595743275;-90,121679571507;-10,643699764183;-88,871097471836;-102,3565313315;-26,77857449183;-82,259029897674;-93,404628853781;-85,547852556187;-91,034202072717;-63,359759270214;-64,382675974778;-27,693420473157;-73,859927514112;-50,681580837198;-61,719442936197;-63,481485776858;-105,92509293278;-84,079203640921;-108,57323940809;-104,8437171454;-107,79205783054;-108,79342680961
GWP_100_AR5_GHG;Net;CRI;Costa Rica;Latin America and Caribbean;-18,891751912457;-18,861207185282;-18,41408618744;-18,358512526865;-17,124313802104;-16,807128670237;-16,688250249749;-16,664820520046;-18,074653487504;-19,09318342391;-18,902992234364;-14,019488912367;-19,468084145956;-21,298770648968;-20,550484714396;-16,901706296958;-20,101560856116;-16,762482959051;-13,816327981287;-15,40502063354;-18,136752194634;-19,262534517876;-17,857235876914;-18,027722143819;-16,817718528688;-22,039293607458;-20,121143514207;-21,480419508638;-23,338368559937;-23,708346369415;-24,959536575214;-22,281811352433;-21,988356446688;-22,330534685345;-22,304542847776
GWP_100_AR5_GHG;Net;CUB;Cuba;Latin America and Caribbean;-43,08221048453;-42,916059108737;-42,723856835005;-42,562717072549;-42,228598275969;-42,401412938405;-42,771154268257;-42,777778518267;-42,81954721675;-47,097805000026;-45,884118694018;-44,835488283719;-43,727928249404;-48,983320266791;-44,962499019304;-46,669859963167;-46,443012265707;-50,401862053218;-46,001175244653;-47,802423629601;-50,657506216643;-48,991430717478;-49,812871029114;-49,166741456252;-50,737226518926;-48,584450867482;-47,909650923885;-51,640937697111;-55,222701329473;-55,862299494836;-53,873639258741;-61,022933087044;-60,786181656096;-60,471843520612;-60,698247422907
GWP_100_AR5_GHG;Net;CYM;Cayman Islands;Latin America and Caribbean;-0,046401777393071;-0,046396082592408;-0,046390393717657;-0,046390393717657;-0,046390393717657;-0,046390393717657;-0,046390393717657;-0,046390393717657;-0,046337273849669;-0,04627371845206;-0,046263306626084;-0,045415843499072;-0,046624549435228;-0,046696389298229;0,038272071393906;-0,028166022879908;-0,031876302056908;-0,045464462775372;-0,025612637029812;0,019541453746225;-0,018379221493091;0,018174223515107;-0,039803612665324;0,079233956196224;0,00034667925091232;-0,018010998136964;-0,059739198106139;-0,078055831921613;-0,082973455703766;-0,07934674109805;-0,071302901051318;-0,08282835979369;-0,077226000163483;-0,077226000163483;-0,077226000163483
GWP_100_AR5_GHG;Net;DMA;Dominica;Latin America and Caribbean;-0,70483680151728;-0,70456672300224;-0,70413255103476;-0,7042941719653;-0,70428219337762;-0,7046787985922;-0,70570032213591;-0,70502279931157;-0,7059157363042;-0,71370627088208;-0,71407221124918;-0,5542660707032;-0,81363820271276;-0,78227092261881;-0,79094764305925;-0,728448970339;-0,82660593563723;-0,81799940048647;-0,74197196173607;-0,82903921910325;-0,79678631445482;-0,84469519661047;-0,73595600599356;-0,80825379700142;-0,85656359625357;-0,79480554345318;-0,89190014791328;1,5451254080305;-0,7094263305838;-0,7869363937856;-0,82734735523284;-0,3417261539435;-0,29052311622486;-0,29057729056724;-0,29063146490962
GWP_100_AR5_GHG;Net;DOM;Dominican Republic;Latin America and Caribbean;-8,0813493030116;-8,0210620615151;-8,031117936254;-7,997680902715;-7,9405011211644;-7,8969775398539;-7,9653514344293;-7,6875540471503;-7,9414735011625;-8,4718084198012;-8,5724311420636;-7,7403338476425;-9,4482495571197;-9,806600503317;-10,539605263619;-1,1093118799747;-13,275755986129;-13,871782541531;-10,088640443989;-14,285597261754;-10,384123678278;-11,957267066884;-14,847200204132;-14,140664081722;-14,979947517443;-14,353159927762;-16,712667684178;-16,515500645299;-16,670287499461;-14,918041961308;-15,125026148645;-17,693298031912;-16,726422749744;-16,374179892403;-16,782435338543
GWP_100_AR5_GHG;Net;ECU;Ecuador;Latin America and Caribbean;25,100958412298;22,539508848342;22,789118634774;11,138245032176;30,081311366237;35,9483586825;38,575215505055;41,439868487634;41,435236332756;7,2474927657414;8,58395081741;53,289430793461;-2,278634814446;-21,632386978932;-3,4146204298545;-3,5130613728481;0,51238010411147;14,929151024262;0,6888185209144;3,0278823540531;-6,8052957066793;-3,6976263558342;6,0384517857775;32,701695044181;-3,5923675351858;6,115251873099;8,6413620575648;2,9274345635359;-8,4320054685771;-12,320617496761;-10,784804237156;-19,97483187169;-17,088472522852;-17,860179539956;-18,135244024672
GWP_100_AR5_GHG;Net;FLK;Falkland Islands;Latin America and Caribbean;0,0048511228470001;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0042675291210452;0,0041997905635683;0,0040101886678691;0,004079243222871;0,0041310005606008;0,0041607921222705;0,0041685840340149;0,0041606545515475;0,0041419718612864;0,0041323872039362;0,0041316815468272;0,0041233251541499;0,0040922435722628;0,0040513057394598;0,0039900993169487;0,0039229215578708;0,0038782790092089;0,0038616058529587;0,0039147171470142;0,0040625590739856;0,0042839917044176;0,0044293623803277;0,00448963237278;0,0051863863550106;0,0042938787125124;0,0042292951555057;0,0041792783493002;0,0041292615430947
GWP_100_AR5_GHG;Net;GLP;Guadeloupe;Latin America and Caribbean;-0,72603294581035;-0,7168749485275;-0,7187619039417;-0,72939476244519;-0,72927898768838;-0,73251368935791;-0,7323087801633;-0,73183694286842;-0,73149746448616;-0,73069477326288;-0,73076318473822;-0,45205183570244;-0,87944216282572;-0,87207273234265;-0,85992245032959;-0,82337896589582;-0,9050808423959;-0,86788127621145;-0,86372019097281;-0,90100761497174;-0,86975286833341;-0,88528833382329;-0,77187780499712;-0,74703033117065;-0,65614043209409;-0,67535212472373;-0,754644506228;-0,78034906673302;-0,75470260272368;-0,7112935397963;-0,77127393953299;-0,88504737115914;-0,85486088389226;-0,85485809108171;-0,85485529827117
GWP_100_AR5_GHG;Net;GRD;Grenada;Latin America and Caribbean;-0,040388177520562;-0,040333793490785;-0,043862648404335;-0,043862648404335;-0,043862648404335;-0,04381778887572;-0,043717677327534;-0,043717677327534;-0,043531223950415;-0,043407359233633;-0,043088340108831;0,014835650264471;-0,16041520960033;0,016314539009366;-0,0034315737115709;-0,094543148615007;-0,11035632693734;-0,16889682714866;-0,17517180873302;-0,16010143037518;-0,13608983088553;-0,1709188006718;-0,17542802390598;0,007922068642254;-0,14861851158751;-0,18190275443147;-0,15193271370176;-0,17682846733637;-0,17707639256273;-0,17290269182976;-0,18113506737028;-0,18328848579412;-0,17890197381247;-0,17890197381247;-0,17890197381247
GWP_100_AR5_GHG;Net;GTM;Guatemala;Latin America and Caribbean;-26,433201398841;-22,62466497682;-23,603857777366;-21,993688275293;-21,521560468884;-19,650143769237;-20,872724717258;-19,771008067738;-14,837549909008;-14,989776859166;-14,52008386455;-22,495670177527;-29,269323844403;13,232889985806;-30,225957822093;-2,0086589318889;-28,86578566228;-12,535516087958;-19,427013291281;-18,123192315341;-26,49166463598;-29,967280232699;-30,903783982612;-27,109795742071;-30,855206264392;-29,799195524471;-22,437331613347;-31,400438854725;-39,000137543862;-33,635294059031;-34,532110707185;-41,062050626985;-36,266878424504;-36,015151437044;-33,723250922602
GWP_100_AR5_GHG;Net;GUF;French Guiana;Latin America and Caribbean;-1,7752472454333;-1,0693226846312;-1,5580674499463;-1,3269779488833;-2,4718404782781;-2,414488687892;-2,0821500147652;-2,1550215596908;-1,3346974487498;-1,8380673093958;-1,4852828340316;-2,9109347003779;-2,5896790009334;-2,5792686421094;-2,202459453593;-2,2900241329276;-2,3854447012128;-2,6899925808085;-2,7022396059048;-3,3691809195298;-3,9515548489808;-3,7557970051229;-2,1871141054553;-3,5351077267251;-3,3396989070138;-3,2524500977203;-3,3667935586034;-4,1087593181811;-4,1477722981434;-4,0104166738843;-3,713284529675;-4,1783852233619;-3,9707316636587;-3,9743661585675;-3,9843630113938
GWP_100_AR5_GHG;Net;GUY;Guyana;Latin America and Caribbean;2,3961208218681;2,0907211173379;4,1742538832996;6,9218437107872;8,1949841615409;8,8873852391756;6,5843210418328;6,0460535158568;11,614304406768;6,6281707580447;11,501370027805;8,9950196291492;-3,645570850585;23,772112058404;-3,3233937709958;4,2087103389525;-2,7865252936483;-3,7229418035158;-7,27855269679;-2,7855900360233;13,161586073848;-9,1150694388778;-2,997510398815;-5,0870372480842;-2,5983172721051;9,3622466143963;5,2680757629176;-10,282033259162;-7,947741209113;4,7951075874254;-4,3849052027405;-10,193931221801;-9,8643039132488;9,5917562947933;30,157773486981
GWP_100_AR5_GHG;Net;HND;Honduras;Latin America and Caribbean;-34,238918662981;-33,449245614666;-34,006732261108;-33,443076634711;-33,525107680136;-33,176063696048;-33,151226462699;-32,373494832798;-32,334691955902;-32,119495153134;-32,100249114574;-29,892721658439;-36,96786861793;-29,801139132128;-43,339299754215;-32,148460569734;-30,034902767028;-34,097556448755;-32,966521557583;-30,060906075679;-29,940601068021;-26,015536686278;-41,039981034029;-28,885443781237;-11,192239728047;-24,696071249006;5,2818697251621;-23,421014625082;-27,564217839789;-21,675821160886;-18,088965783739;-34,452762668248;-25,307907103485;-23,995174103494;-24,047810599287
GWP_100_AR5_GHG;Net;HTI;Haiti;Latin America and Caribbean;6,9799605199377;7,1625997461145;7,5468276337457;7,7094375551465;8,0189242567243;8,37697425203;8,4630435617525;8,5597153585711;8,5912124730348;8,4555725649175;8,5734637104033;8,9389319572424;8,4571397269633;6,6001619184835;6,3877909446526;7,24850516299;6,6004435958308;7,0455736752131;7,9595378152838;7,7174486775509;7,9865191196073;8,4320737948698;8,9630367297046;10,142073052531;9,2545662389739;9,7048884180381;10,836279917708;9,0213297177944;9,1896850752749;9,3928030240988;9,2436346513635;8,5442370213136;8,6670640029706;8,7473014288383;8,7897638437442
GWP_100_AR5_GHG;Net;JAM;Jamaica;Latin America and Caribbean;-5,6363718472082;-5,8596993472412;-6,031286667646;-6,1639215712218;-5,8243785160107;-5,8769199961821;-5,5837141497187;-5,5267468219007;-5,3071803663403;-5,1174377011653;-4,8276305187648;-4,7278551128362;-5,3412242827776;-5,4575339003714;-3,7960421270713;-3,0304023351944;-5,0147320329873;-5,7568985429395;-5,4773837298778;-4,5811369683069;-4,8430831652208;-5,008556200284;-5,0683309502678;-4,7558119789437;-4,3057274687482;-4,8432157177184;-5,6649662577644;-5,6483323591073;-5,5095405834948;-5,3814083279568;-5,3262182763757;-7,1339159968406;-6,936965416669;-6,941086039502;-6,9500181749404
GWP_100_AR5_GHG;Net;KNA;Saint Kitts and Nevis;Latin America and Caribbean;-0,082281626774977;-0,082276162134643;-0,082270691573781;-0,082270691573781;-0,082270691573781;-0,082270691573781;-0,082270691573781;-0,082214305283668;-0,082525756054685;-0,082525756054685;-0,082469369764573;-0,070853156286947;-0,088728089393775;-0,086506078085607;-0,088674689641949;-0,088966703118852;-0,090012901569219;-0,090116278987141;-0,089733026187323;-0,08911631552584;-0,089787419047553;-0,090265728612082;-0,089261930071247;-0,078584167398682;-0,085916701217456;-0,084882918650098;-0,088216916146921;-0,087264251458658;-0,084542228525797;-0,084827965094248;-0,084102355440696;-0,092362366394787;-0,092344631836357;-0,092344631836357;-0,092344631836357
GWP_100_AR5_GHG;Net;LCA;Saint Lucia;Latin America and Caribbean;-0,1672826617669;-0,16706918019658;-0,16692898224548;-0,16783237846184;-0,16747991460143;-0,16741185354283;-0,16702367764859;-0,16663193513191;-0,16655973831945;-0,16642810715205;-0,16570282645654;-0,090902837562947;-0,24049100216168;-0,16199444584914;-0,25445324407725;-0,14062710538533;-0,17311203907761;-0,23177253234237;-0,24429925000901;-0,22605288512894;-0,13779296523214;-0,22132383823298;-0,22090101752773;-0,094950095475446;-0,22162351452481;-0,23706076939641;-0,20969828123666;-0,22548386878935;-0,22897991187598;-0,12074782617173;-0,1547569501756;-0,23737000833385;-0,16740451852796;-0,1678620884354;-0,16831965834284
GWP_100_AR5_GHG;Net;MEX;Mexico;Latin America and Caribbean;-134,53425942167;-122,75167596074;-139,63508555409;-136,35930894808;-128,7965348945;-127,38237567515;-129,56802121069;-130,95851567293;-123,46639286993;-123,65811295434;-133,45162444085;-162,73647104328;-154,672120485;-114,3825529377;-174,32660438786;-98,274736767528;-157,3231185785;-154,34779673251;-153,12185955712;-133,31034379114;-186,20067799925;-153,16723921323;-185,61391831684;-162,61263672548;-187,14449417435;-173,96205609384;-158,17429530228;-130,06610290465;-171,03367933867;-139,72443462242;-164,52647809982;-223,28930537203;-200,7071979101;-199,40513622557;-194,20637361451
GWP_100_AR5_GHG;Net;NIC;Nicaragua;Latin America and Caribbean;-24,326447103599;-23,752575145211;-24,042065932204;-23,741900481775;-24,032493632184;-23,390084754334;-22,566421107248;-22,568001214972;-21,683586368329;-21,487604928883;-20,371716915538;-16,571783680272;-27,143912209172;-14,697566365694;-46,040583027271;4,7390918257556;-37,995309247028;-18,156749515806;-15,651030434429;-17,362936038659;15,10457712831;-28,452841052093;-37,845516073918;8,2223012312198;17,037556768297;-16,512830224843;5,5643372319133;-26,439084364459;-23,800935110091;-19,702354091792;-10,044025254585;-26,568161617735;-19,70370565356;-18,493919435655;-18,962493637529
GWP_100_AR5_GHG;Net;PAN;Panama;Latin America and Caribbean;-17,622999029781;-17,730300359897;-17,657162150928;-17,643600433724;-17,693722287262;-17,529702121381;-17,556196709224;-17,532148923784;-17,612228549966;-17,656026699115;-17,224339696105;-15,24826204848;-16,990342156874;-17,475330746496;-15,348452906525;-18,887169012869;-7,3032661008024;-17,483903527941;-14,422510771525;-17,075168969359;-24,174944639;-21,00834290124;-21,365223641926;-18,044301358781;-10,930500953419;-14,55616570353;-12,231211847909;-21,705123716085;-23,893761321018;-21,719864019493;-24,596379051458;-24,217112921844;-22,990467627498;-22,985223770509;-23,010956940893
GWP_100_AR5_GHG;Net;PER;Peru;Latin America and Caribbean;-15,013899683185;-15,26807229254;-11,932327469396;9,2327944529853;-11,521658080185;-14,10633076333;-13,798985746968;-15,438490215379;-6,8100856009182;-8,4697959899368;17,533829988163;0,50430179603374;-23,079908011221;-15,302489761767;-14,892738939445;18,931235701783;-17,761791572045;-13,41524419542;-24,050930289195;-24,354479491485;-15,781566829415;-29,841702934946;-10,91679967318;-4,3944379844442;-15,952601582774;-19,202355698472;-23,936681801973;-27,728628683688;-35,796386791225;-20,186833181406;-22,622876531216;-33,587957642174;-22,042111335067;-22,902013650545;-20,379927525385
GWP_100_AR5_GHG;Net;PRI;Puerto Rico;Latin America and Caribbean;-0,98535092039128;-0,97673151945595;-0,98484022744714;-0,97968336546341;-0,97962896935891;-1,0192124316693;-1,0438031050135;-1,0395539849149;-1,0431488798087;-1,0473125909088;-1,0426962838688;-0,47936205553822;-1,5642916947759;-1,6546178669724;-2,8893168299122;-3,1360221290826;-3,7189100541542;-4,0550939827364;-3,6266204594895;-4,489533453203;-4,547538166799;-3,6567027072486;-4,6524005809853;-3,4665232519436;-1,7835459720858;-1,4030259124883;-4,4019881050935;-2,2290795575168;-4,674572352054;-4,6099855821906;-4,5686026195576;-4,7517089847713;-4,867207211693;-4,867207211693;-4,8677071129741
GWP_100_AR5_GHG;Net;PRY;Paraguay;Latin America and Caribbean;10,561728501919;13,207817661869;13,098570389285;16,426057050832;16,528467356685;19,373096722755;22,20129963347;18,190590960829;19,254919219002;23,055831931748;25,059257767621;10,379050973586;24,555918740605;54,596835713951;35,153002655051;63,14917784064;7,17679014591;125,26753975868;72,794715307066;69,918065420899;106,51206266679;126,16522922119;126,11094188773;68,940022616695;68,680659546141;43,753667284281;66,166915433086;79,950367814096;65,499961968773;44,109318443467;23,567361542438;40,774042105929;34,010578251646;34,056639650576;35,747615451458
GWP_100_AR5_GHG;Net;SLV;El Salvador;Latin America and Caribbean;-4,723951287698;-3,3877644019433;-4,6301281998873;-4,6317601179202;-4,5147288425483;-3,4194404689416;-3,9919442395641;-1,9436406283856;-2,1519069718967;-2,2719446923006;-2,7305114395504;-1,416821836788;-4,0981755429839;-4,2331140019371;-5,712587240922;-5,1787680882774;-6,291766997851;-7,8735496758482;-7,9229634431441;-7,6947345107385;-9,1776292963587;-9,0419005078805;-9,7352669261346;-9,59823283263;-10,065137570202;-10,327334622029;-10,076981475846;-10,248834385292;-11,283968513176;-11,337206106231;-11,43558541222;-11,694118107863;-11,480694136148;-11,49216613028;-11,492008454957
GWP_100_AR5_GHG;Net;SUR;Suriname;Latin America and Caribbean;-4,2904094102726;-1,5201499144789;-0,3066022785336;0,63038017469481;-4,6252480917265;-4,5114832060751;-3,2704440835454;-1,5306982697735;-2,3549549165292;-3,5302665984277;2,9929427924344;-6,1401180525293;-7,2823870099342;-5,3124885461636;-6,545733293253;-7,5513392474788;-7,1711529482816;-7,9991709569427;-8,3635778964947;-7,7182825009415;-9,0844725468959;-8,0167803156152;-2,3889959158527;-6,3267265027608;-4,2982117313995;-4,2013462837328;-5,9942842329277;-5,8387722030886;-4,6255081612669;-4,079724053779;-6,5761772904762;-6,6323086017877;-6,62876415225;-6,5940384541418;-6,1070972014167
GWP_100_AR5_GHG;Net;TCA;Turks and Caicos Islands;Latin America and Caribbean;-0,071594420124202;-0,071659896175759;-0,071890905035618;-0,071469578964578;-0,071398104006098;-0,071398104006098;-0,071227272993072;-0,071732040444998;-0,072364861019027;-0,072418457203317;-0,072741463581006;-0,0063033505715533;-0,10774449516657;-0,10655451937072;-0,11153950105602;-0,11276568716259;-0,11512133459086;-0,11645871159366;-0,10567312267296;-0,09526746179166;-0,1062898605754;-0,11715995166267;-0,11618124422062;-0,10953811491667;-0,10414174856025;-0,10002752245634;-0,13055884368828;-0,12636802435822;-0,12802743262962;-0,12592703445557;-0,1263892455469;-0,099464146186414;-0,096715065409759;-0,096701834775375;-0,096688604140991
GWP_100_AR5_GHG;Net;TTO;Trinidad and Tobago;Latin America and Caribbean;-6,1112099063431;-6,2209438107789;-6,2825393054338;-6,3124676809074;-6,029106791242;-5,8172742051841;-6,2360252194861;-6,1624207373425;-6,3756050342099;-6,4228370506459;-6,1589428429165;-5,7467528266618;-6,8914764674591;-6,467866751221;-7,731818389136;-7,3003193555766;-6,0516349340664;-7,0020884874271;-7,6932733220432;-7,7774353015012;-6,8194311745668;-7,8714226566156;-7,6778719536519;-6,6968173004831;-5,7946545229243;-6,2442805773104;-6,1582772083836;-6,6485576154252;-6,9281704807124;-6,8545049290428;-6,8691721547363;-6,9937324054949;-6,8752950508708;-6,8751513536167;-6,871185299843
GWP_100_AR5_GHG;Net;URY;Uruguay;Latin America and Caribbean;-14,573917334933;-14,371962503951;-13,4471776637;-13,633738129976;-13,492451663744;-13,15849821289;-12,534188446686;-11,484082495457;-10,736089160737;-14,528866598979;-14,33443380795;-14,61388441166;-14,139075963372;-12,871154064451;-9,3395142793579;-7,712099487913;-6,0313151984549;-4,340272977127;2,9374079862627;-0,27789601852844;7,3611966823247;4,949202009221;1,1556712455374;3,3671638203126;9,569515239898;12,755112147355;13,137597245717;18,127029738043;20,301187396181;17,841191870303;22,665746104081;23,446669616343;21,041634044202;20,204808475412;20,234399875441
GWP_100_AR5_GHG;Net;VCT;Saint Vincent and the Grenadines;Latin America and Caribbean;-0,11673027149021;-0,11673755362715;-0,11680524891793;-0,11710290494354;-0,11819631067277;-0,11754139239846;-0,1175995574492;-0,11697517764413;-0,11745290716055;-0,11794454458357;-0,11815658558979;-0,12016720586042;-0,11820168403143;-0,11710672579715;-0,12064965584826;-0,11628466831909;-0,12357989418069;-0,12093306363694;-0,12204065022991;-0,11776590544202;-0,094251665666308;-0,11288989469948;-0,11906829020754;-0,11366082913738;-0,12072115773942;-0,12345898369157;-0,12590772855512;-0,12872057548202;-0,13012424561249;-0,12616288103596;-0,11682275345076;-0,1224001634246;-0,11686116154315;-0,11681244918103;-0,1167637368189
GWP_100_AR5_GHG;Net;VEN;Venezuela;Latin America and Caribbean;112,778152036;106,07802297887;99,497126671725;97,558195221182;119,8754488324;120,64870388224;99,446494749984;107,52177760438;116,42052154854;113,76286414592;104,94391502584;242,18103995122;32,717039797686;87,053377162489;-2,63171276413;-43,401537558637;-61,506900903444;-34,160883543618;-66,953547408991;-79,953925510638;-42,727246237827;-108,72508876035;-100,63528705301;-25,472603472663;-18,190785955023;-67,806848728466;-17,007928395796;-84,120436560589;-88,172781766402;-54,760188995877;-49,10532270353;-122,60354271063;-76,692904148657;-82,113802873466;-51,684389614538
GWP_100_AR5_GHG;Net;VGB;British Virgin Islands;Latin America and Caribbean;-4,610526513631;-4,6090269868439;-4,607602743903;-4,6063823230088;-4,6050318266163;-4,6044699989813;-4,6026935901855;-4,6016311103317;-4,5993599065972;-4,5973604003451;-4,5881631887176;-4,5697925428401;-4,5724693873194;-4,5760538199963;-4,5674430588791;-4,5606749532069;-4,5644036340166;-4,554664665692;-4,576857210892;-4,575730630973;-4,5765547039931;-4,5544901400528;-4,5718706610349;-4,5594396692781;-4,5674462518863;-4,4910204918893;-4,5631805505902;-4,5339543103559;-4,5374129171878;-4,5414669820528;-4,5394884451429;-0,016968181662766;-0,016301207072976;-0,016289338477267;-0,016277469881559
GWP_100_AR5_GHG;Net;ARE;United Arab Emirates;Middle East;0,16238565664596;0,17021699353019;0,17856789661599;0,18673391808229;0,17748984429866;0,18425668271387;0,19802618469275;0,2021564709543;0,24230544222303;0,2136360474854;0,24432522857757;0,24952119841027;0,26828275482704;0,29995074227327;0,35558464462647;0,4369746739578;0,50676630022572;0,55650114244061;0,62216868076091;0,71377598997763;0,76620862685073;0,82034153093821;0,85892593280428;0,4303814642908;0,42747946902574;0,43485247341332;0,44604152954437;0,45545269238731;0,46256292818673;0,47315476739362;0,4659697895833;0,467000830731;0,95584628197414;1,0791260929489;1,2024059039236
GWP_100_AR5_GHG;Net;BHR;Bahrain;Middle East;0,036545845459427;0,037611943635023;0,038345419179833;0,039249470432738;0,027948829771422;0,029176974869708;0,042507466457359;0,043513863135122;0,044921112726908;0,045801533728443;0,047572081849201;0,049219623868764;0,051189954237645;0,055156585073513;0,058279877067199;0,065828886953904;0,086564940675049;0,088058963211647;0,095305521414824;0,10093932086211;0,10484468910501;0,10784094338511;0,10660938676067;0,10615653488603;0,10709164464636;0,10961941480115;0,1156513520687;0,12252812068668;0,12824988633982;0,13247672673388;0,13035616099371;0,13167680290571;0,13301505337653;0,13420634513571;0,13539763689489
GWP_100_AR5_GHG;Net;IRN;Iran;Middle East;-4,3370558860968;-0,78646949932811;-3,8696868087108;-3,5044007098968;0,0056321317964983;-0,30085944508544;1,5721372550716;-2,8239374145231;0,40349379944109;-3,09518226596;-2,0738095296022;-2,4514863640911;-6,8007267410634;-5,9653317376713;-6,2106853780446;-6,4643820657714;-6,4768424370206;-5,7263482541938;-6,3426699516214;-6,3761462201674;-4,3793792910472;-6,295673516693;-6,925551514479;-6,6182404622465;-6,0707047185746;-8,000895564011;-7,9572113076107;-8,1896016483875;-8,3302942227634;-7,2518085848888;-6,5088381450001;-7,9799744584623;-8,610966022373;-6,7900445451726;-4,6332721705435
GWP_100_AR5_GHG;Net;IRQ;Iraq;Middle East;-0,31489127123393;-0,39237485138801;-0,44596065362805;-0,40137807045556;-0,35193222862926;-0,32496473461287;-0,35373051644429;-0,27703209968842;-0,11479846735964;-0,1695387566725;-0,15633303575208;-0,049658258385423;-0,095141810393591;-0,095596728036863;-0,030093688119904;0,11125982288147;0,030163973817298;0,17083593629743;0,15903873376629;0,10274050704849;0,39421757687961;0,18074703008504;0,20286956004981;0,41324892049841;0,41763286254152;0,7451619839549;0,78185220073295;0,54522345881875;0,35583896759789;16,755901148735;2,053592797843;0,49028046249551;0,1234981457567;1,0142744477157;2,6045238869384
